match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1252666,2021,2021-07-22,"Kennington Oval, London",1,8.5,8.4,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,ST Finn,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,8.6,8.5,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,ST Finn,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,9.1,9.1,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,MW Parkinson,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,9.2,9.2,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,MW Parkinson,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,9.3,9.3,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,MW Parkinson,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,9.4,9.4,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,MW Parkinson,6,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,9.5,9.5,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,MW Parkinson,2,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,10.1,10.1,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,CR Brathwaite,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,10.2,10.2,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,CR Brathwaite,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,10.3,10.3,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,CR Brathwaite,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,10.4,10.4,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,CR Brathwaite,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,10.5,10.5,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,CR Brathwaite,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,11.1,11.1,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,FJ Klaassen,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,11.2,11.2,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,FJ Klaassen,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,11.3,11.3,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,FJ Klaassen,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,11.4,11.4,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,FJ Klaassen,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,11.5,11.5,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,FJ Klaassen,2,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,12.1,12.1,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,12.2,12.2,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,12.3,12.3,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,12.4,12.4,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,12.5,12.5,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,13.1,13.1,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,CG Harrison,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,13.2,13.2,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,CG Harrison,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,13.3,13.3,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,CG Harrison,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,13.4,13.4,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,CG Harrison,6,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,13.5,13.5,Oval Invincibles,Manchester Originals,SW Billings,CA Ingram,CG Harrison,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,14.1,14.1,Oval Invincibles,Manchester Originals,CA Ingram,SW Billings,ST Finn,0,0,,,,,,,caught,CA Ingram,,,CR Brathwaite,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,14.2,14.2,Oval Invincibles,Manchester Originals,LJ Evans,SW Billings,ST Finn,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,14.3,14.3,Oval Invincibles,Manchester Originals,LJ Evans,SW Billings,ST Finn,0,0,,,,,,,caught,LJ Evans,,,PD Salt,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,14.4,14.4,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,ST Finn,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,14.5,14.5,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,ST Finn,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,15.1,15.1,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,MW Parkinson,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,15.2,15.2,Oval Invincibles,Manchester Originals,SW Billings,TK Curran,MW Parkinson,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,15.3,15.3,Oval Invincibles,Manchester Originals,SW Billings,TK Curran,MW Parkinson,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,15.4,15.4,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,MW Parkinson,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,15.5,15.5,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,MW Parkinson,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,16.1,16.1,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,CR Brathwaite,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,16.2,16.2,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,CR Brathwaite,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,16.3,16.3,Oval Invincibles,Manchester Originals,SW Billings,TK Curran,CR Brathwaite,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,16.4,16.4,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,CR Brathwaite,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,16.5,16.5,Oval Invincibles,Manchester Originals,TK Curran,SW Billings,CR Brathwaite,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,17.1,17.1,Oval Invincibles,Manchester Originals,SW Billings,TK Curran,FJ Klaassen,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,17.2,17.2,Oval Invincibles,Manchester Originals,SW Billings,TK Curran,FJ Klaassen,0,0,,,,,,,caught,SW Billings,,,JM Clarke,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,17.3,17.3,Oval Invincibles,Manchester Originals,NA Sowter,TK Curran,FJ Klaassen,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,17.4,17.4,Oval Invincibles,Manchester Originals,NA Sowter,TK Curran,FJ Klaassen,0,0,,,,,,,bowled,NA Sowter,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,17.5,17.5,Oval Invincibles,Manchester Originals,S Mahmood,TK Curran,FJ Klaassen,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,18.1,18.1,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,MW Parkinson,2,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,18.2,18.2,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,MW Parkinson,2,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,18.3,18.3,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,MW Parkinson,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,18.4,18.4,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,MW Parkinson,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,18.5,18.5,Oval Invincibles,Manchester Originals,S Mahmood,TK Curran,MW Parkinson,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,19.1,19.1,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,TW Hartley,2,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,19.2,19.2,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,19.3,19.3,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,19.4,19.4,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,TW Hartley,6,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",1,19.5,19.5,Oval Invincibles,Manchester Originals,TK Curran,S Mahmood,TW Hartley,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,0.1,0.1,Manchester Originals,Oval Invincibles,PD Salt,JC Buttler,SM Curran,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,0.2,0.2,Manchester Originals,Oval Invincibles,PD Salt,JC Buttler,SM Curran,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,0.3,0.3,Manchester Originals,Oval Invincibles,PD Salt,JC Buttler,SM Curran,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,0.4,0.4,Manchester Originals,Oval Invincibles,PD Salt,JC Buttler,SM Curran,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,0.5,0.5,Manchester Originals,Oval Invincibles,PD Salt,JC Buttler,SM Curran,0,0,,,,,,,caught,PD Salt,,,CA Ingram,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,1.1,1.1,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,SM Curran,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,1.2,1.2,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,SM Curran,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,1.3,1.3,Manchester Originals,Oval Invincibles,JC Buttler,JM Clarke,SM Curran,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,1.4,1.4,Manchester Originals,Oval Invincibles,JC Buttler,JM Clarke,SM Curran,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,1.5,1.5,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,SM Curran,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,2.1,2.1,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,S Mahmood,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,2.2,2.2,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,S Mahmood,2,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,2.3,2.3,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,S Mahmood,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,2.4,2.4,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,S Mahmood,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,2.5,2.5,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,S Mahmood,0,1,,,,1,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,3.1,3.1,Manchester Originals,Oval Invincibles,JC Buttler,JM Clarke,SP Narine,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,3.2,3.2,Manchester Originals,Oval Invincibles,JC Buttler,JM Clarke,SP Narine,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,3.3,3.3,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,SP Narine,3,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,3.4,3.4,Manchester Originals,Oval Invincibles,JC Buttler,JM Clarke,SP Narine,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,3.5,3.5,Manchester Originals,Oval Invincibles,JC Buttler,JM Clarke,SP Narine,2,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,4.1,4.1,Manchester Originals,Oval Invincibles,JM Clarke,JC Buttler,RJW Topley,0,0,,,,,,,caught,JM Clarke,,,SW Billings,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,4.2,4.2,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,RJW Topley,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,4.3,4.3,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,RJW Topley,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,4.4,4.4,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,RJW Topley,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,4.5,4.5,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,RJW Topley,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,5.1,5.1,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,RJW Topley,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,5.2,5.2,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,RJW Topley,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,5.3,5.3,Manchester Originals,Oval Invincibles,JC Buttler,C Munro,RJW Topley,0,1,,,,1,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,5.4,5.4,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,RJW Topley,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,5.5,5.5,Manchester Originals,Oval Invincibles,JC Buttler,C Munro,RJW Topley,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,6.1,6.1,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,SP Narine,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,6.2,6.2,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,SP Narine,0,1,1,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,6.3,6.2,Manchester Originals,Oval Invincibles,C Munro,JC Buttler,SP Narine,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,6.4,6.3,Manchester Originals,Oval Invincibles,JC Buttler,C Munro,SP Narine,4,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,6.5,6.4,Manchester Originals,Oval Invincibles,JC Buttler,C Munro,SP Narine,0,0,,,,,,,caught,JC Buttler,,,CA Ingram,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,6.6,6.5,Manchester Originals,Oval Invincibles,TA Lammonby,C Munro,SP Narine,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,7.1,7.1,Manchester Originals,Oval Invincibles,C Munro,TA Lammonby,WG Jacks,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,7.2,7.2,Manchester Originals,Oval Invincibles,C Munro,TA Lammonby,WG Jacks,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,7.3,7.3,Manchester Originals,Oval Invincibles,C Munro,TA Lammonby,WG Jacks,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,7.4,7.4,Manchester Originals,Oval Invincibles,TA Lammonby,C Munro,WG Jacks,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,7.5,7.5,Manchester Originals,Oval Invincibles,C Munro,TA Lammonby,WG Jacks,6,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,8.1,8.1,Manchester Originals,Oval Invincibles,TA Lammonby,C Munro,NA Sowter,0,0,,,,,,,caught,TA Lammonby,,,CA Ingram,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,8.2,8.2,Manchester Originals,Oval Invincibles,CR Brathwaite,C Munro,NA Sowter,0,1,1,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,8.3,8.2,Manchester Originals,Oval Invincibles,CR Brathwaite,C Munro,NA Sowter,0,2,2,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,8.4,8.2,Manchester Originals,Oval Invincibles,C Munro,CR Brathwaite,NA Sowter,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,8.5,8.3,Manchester Originals,Oval Invincibles,CR Brathwaite,C Munro,NA Sowter,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,8.6,8.4,Manchester Originals,Oval Invincibles,C Munro,CR Brathwaite,NA Sowter,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,8.7,8.5,Manchester Originals,Oval Invincibles,CR Brathwaite,C Munro,NA Sowter,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,9.1,9.1,Manchester Originals,Oval Invincibles,C Munro,CR Brathwaite,TK Curran,0,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,9.2,9.2,Manchester Originals,Oval Invincibles,C Munro,CR Brathwaite,TK Curran,1,0,,,,,,,,,,,,,
1252666,2021,2021-07-22,"Kennington Oval, London",2,9.3,9.3,Manchester Originals,Oval Invincibles,CR Brathwaite,C Munro,TK Curran,0,0,,,,,,,,,,,,,
